,Course,Course Prefix,Course Suffix,Department,First Begin Time,First Days,First End Time,First Instructor,First Instructor UID,First Room,Link,Max Units,Min Units,Mode,Reg Count,Seats,Second Begin Time,Second Days,Second End Time,Second Instructor,Second Instructor UID,Second Room,Section,Session,Term,Title
1558,,BUAD,306,,09:00:00,MW,11:30:00,"Bemis, Nimfa, Abarquez",4984860540.0,ACC310,,4.0,4.0,CL,46,52,,,,,,,14780,58,20162,Business Finance
1559,,GSBA,548,,18:00:00,T,22:00:00,"Bristow, Duke",2893584611.0,JKP210,,2.0,2.0,C,47,60,,,,,,,15844,156,20162,Corporate Finance
1560,,GSBA,510,,18:00:00,H,22:00:00,"Wilson Sweeney, Zivia, L",3933220257.0,JKP210,,2.0,2.0,C,47,60,,,,,,,15593,156,20162,Accounting Concepts and Financial Reporting
1561,,MOR,570,,18:00:00,M,22:00:00,"Coombs, Michael, Wallace",3621646320.0,JKP104,,3.0,3.0,C,50,56,,,,,,,16721,33,20162,Leading Effective Teams
1562,,GSBA,574,,08:50:00,FS,16:30:00,"Porter, Dawn",4812434537.0,OFFICE,,2.0,2.0,C,51,55,,,,,,,15969,289,20162,The Executive of the Future
1563,,GSBA,573B,,08:50:00,FS,16:30:00,"Blumenthal, Judith, F",5282542883.0,JKP110,,1.0,1.0,C,51,55,,,,"Bresnahan, Chris",6269702777.0,,15967,282,20162,Managing Strategic Change and Implementation
1564,,MKT,528,,18:00:00,H,22:00:00,"Martin, Steven, W",2605547111.0,JKP202,,3.0,3.0,C,54,54,,,,,,,16524,33,20162,Sales Management: The Art and Science of Sales
1565,,ACCT,525,,08:00:00,MTWHF,17:45:00,"Maxey, Shirley, Orechwa",8813328976.0,JKP210,,15.0,15.0,C,54,56,08:00:00,MTWHF,17:45:00,"Smith, Lori, L",6969639145.0,JKP202,14191,418,20162,Intensive Accounting Principles and Practices
1566,,GSBA,584B,,13:00:00,MW,16:00:00,"Kiddoo, Bob",7682197116.0,JKP204,,2.0,2.0,C,57,57,,,,,,,16059,640,20162,International Business Consulting Project
1567,,FBE,543,,09:00:00,TH,11:40:00,"Safarzadeh, Mohammad, R",6781361705.0,JKP204,,3.0,3.0,C,57,57,,,,,,,15422,640,20162,Forecasting and Risk Analysis
1568,,MOR,554,,18:00:00,W,22:00:00,"Mische, Michael",5632609573.0,JKP110,,3.0,3.0,C,60,61,,,,,,,16700,33,20162,Leading Innovation and Change
1569,,GSBA,510,,09:00:00,MW,11:45:00,"Kiddoo, Bob",7682197116.0,JKP212,,3.0,3.0,C,61,70,,,,,,,15594,667,20162,Accounting Concepts and Financial Reporting
1570,,GSBA,548,,09:00:00,TH,11:25:00,"Abrams, Scott",8552622973.0,JKP212,,3.0,3.0,C,61,70,,,,,,,15843,667,20162,Corporate Finance
1571,,DSO,580,,13:00:00,F,15:00:00,"Bayiz, Murat",4969782488.0,ONLINE,,3.0,3.0,C,64,64,,,,,,,16282,372,20162,Project Management
1572,,GSBA,511,,13:00:00,TH,15:25:00,"Abrams, Scott",8552622973.0,JKP212,,3.0,3.0,C,64,70,,,,,,,15598,667,20162,Microeconomics for Management
1573,,FBE,506,,13:00:00,MW,15:45:00,"Safarzadeh, Mohammad, R",6781361705.0,JKP212,,3.0,3.0,C,64,70,,,,,,,15390,667,20162,Quantitative Methods in Finance
1574,,GSBA,573B,,08:50:00,FS,16:30:00,"Blumenthal, Judith, F",5282542883.0,JKP110,,1.0,1.0,C,72,80,,,,"Bresnahan, Chris",6269702777.0,,15966,668,20162,Managing Strategic Change and Implementation
1575,,GSBA,574,,08:50:00,FS,16:30:00,"Porter, Dawn",4812434537.0,JKP110,,2.0,2.0,C,72,80,,,,,,,15968,669,20162,The Executive of the Future
1576,,GSBA,564,,08:50:00,FS,16:30:00,"Bhambri, Arvind",7043326967.0,JKP110,,2.0,2.0,C,73,80,,,,"Rajagopalan, Sampath",1816926825.0,,15917,629,20162,Functional Strategies and Implementation
1577,,GSBA,563B,,08:50:00,FS,16:30:00,"Bhambri, Arvind",7043326967.0,JKP110,,4.0,4.0,C,73,80,,,,"Rajagopalan, Sampath",1816926825.0,,15915,628,20162,Technology and Information Systems Management
1578,,GSBA,519B,,18:00:00,MW,22:00:00,"Voigt, Carl, W",8225711264.0,JKP210,,1.5,1.5,C,74,78,,,,,,,15644,868,20162,Strategic Formulation for Competitive Advantage
1579,,GSBA,581,,18:00:00,M,22:00:00,"Selby, Richard",3550295966.0,JKP210,,3.0,3.0,C,74,78,,,,,,,16008,865,20162,Information Management and Analytics
1580,,GSBA,534,,18:00:00,W,22:00:00,"Yormark, Jonathan, Seth",7791420388.0,JKP210,,3.0,3.0,C,74,78,,,,,,,15759,869,20162,Operations Management
1581,ACCT-370,ACCT,370,ACCT,08:00:00,MW,09:50:00,"Hopkins, Merle, W",3783353564.0,,A,4.0,4.0,C,0,1,,,,,,,14025,1,20163,External Financial Reporting Issues
1582,ACCT-371,ACCT,371,ACCT,08:00:00,TH,09:50:00,"Porter, Leslie, Robert",2447845087.0,,,4.0,4.0,C,0,1,,,,,,,14040,1,20163,Introduction to Accounting Systems
1583,ACCT-372,ACCT,372,ACCT,,,,"Tinseth, Andrew",5736473075.0,OFFICE,,2.0,2.0,C,0,1,,,,,,,14053,442,20163,Internal Reporting Issues
1584,ACCT-418,ACCT,418,ACCT,16:00:00,MW,17:50:00,,,,,2.0,2.0,C,0,1,,,,,,,14179,442,20163,Accounting for Management Decisions
1585,ACCT-490,ACCT,490,ACCT,,,,"Holder, Bill",8465948888.0,OFFICE,,8.0,2.0,C,0,10,,,,,,,14180,1,20163,Directed Research
1586,ACCT-528,ACCT,528,ACCT,14:00:00,T,15:20:00,"Ryan, Tom",7846273757.0,JKP210,,1.5,1.5,C,0,15,,,,,,,14239,33,20163,"Fair Value Accounting: GAAP, IFRS and Emerging Issues"
1587,ACCT-546,ACCT,546,ACCT,08:00:00,TH,09:20:00,"Kinsella, Patrick, Dennis",5967399067.0,,,3.0,3.0,C,0,1,,,,,,,14206,1,20163,Auditing and Assurance Services
1588,ACCT-550T,ACCT,550T,ACCT,17:30:00,T,18:30:00,,,,,3.0,3.0,C,0,30,,,,,,,14219,378,20163,Tax Research and Professional Responsibilities
1589,ACCT-559,ACCT,559,ACCT,09:30:00,TH,10:50:00,"Owens, John, D",3061027059.0,JKP202,,3.0,3.0,C,0,10,08:00:00,TH,09:20:00,,,JKP110,14229,1,20163,Strategy and Operations Through CFO Lens
1590,ACCT-560T,ACCT,560T,ACCT,17:30:00,M,18:30:00,"Barcal, Jack",6388728244.0,,,3.0,3.0,C,0,1,,,,,,,14232,378,20163,Tax Theory and Ethics
1591,ACCT-568T,ACCT,568T,ACCT,18:30:00,W,21:30:00,"Werner, Maryanne, Sabido",2477077622.0,,,3.0,3.0,C,0,1,,,,,,,14246,1,20163,Taxation of Foreign Business Operations
1592,ACCT-572,ACCT,572,ACCT,18:30:00,W,21:30:00,"Smith, Harris",5584314364.0,,,3.0,3.0,C,0,48,,,,,,,14256,33,20163,Corporate Accounting and Reporting
1593,ACCT-582,ACCT,582,ACCT,14:00:00,TH,15:20:00,"Wang, Shiing-Wu",7876020314.0,,,3.0,3.0,C,0,10,,,,"Kinsella, Patrick, Dennis",5967399067.0,,14289,33,20163,Accounting for Mergers and Acquisitions
1594,ACCT-582,ACCT,582,ACCT,14:00:00,TH,15:20:00,"Wang, Shiing-Wu",7876020314.0,,,3.0,3.0,C,0,40,,,,"Kinsella, Patrick, Dennis",5967399067.0,,14288,1,20163,Accounting for Mergers and Acquisitions
1595,BAEP-495,BAEP,495,BAEP,,,,,,OFFICE,,1.0,1.0,C,0,10,,,,,,,14395,1,20163,Practicum in Business Issues (Internship)
1596,BAEP-497,BAEP,497,BAEP,,,,,,OFFICE,,2.0,2.0,C,0,10,,,,,,,14397,1,20163,Field Project in Entrepreneurship
1597,BAEP-549,BAEP,549,BAEP,08:00:00,FSU,18:00:00,,,,,2.0,2.0,C,0,50,,,,,,,14402,284,20163,The Entrepreneurial Journey
1598,BAEP-558,BAEP,558,BAEP,,,,,,OFFICE,,3.0,3.0,C,0,1,,,,,,,14425,33,20163,The Entrepreneurial Advisor: Problem Solving for Early-Stage
1599,BAEP-590,BAEP,590,BAEP,,,,,,OFFICE,,3.0,1.0,C,0,10,,,,,,,14409,33,20163,Directed Research
1600,BAEP-593,BAEP,593,BAEP,,,,"Yli-Renko, Helena, K",7990118277.0,OFFICE,,4.0,0.5,C,0,10,,,,"Mednick, Steven, Brian",2020359532.0,,14449,33,20163,Independent Research in Business Entrepreneurship
1601,BAEP-596,BAEP,596,BAEP,,,,,,OFFICE,,2.0,0.5,C,0,10,,,,,,,14405,33,20163,Research Practicum in Business Entrepreneurship
1602,BAEP-597,BAEP,597,BAEP,,,,,,OFFICE,,5.0,0.5,C,0,10,,,,,,,14406,33,20163,Consulting Project in Business Entrepreneurship
1603,BUAD-105,BUAD,105,UG Programs,14:00:00,M,15:50:00,"Kiddoo, Bob",7682197116.0,,,2.0,2.0,C,0,1,,,,,,,14498,1,20163,The Business Experience
1604,BUAD-105,BUAD,105,UG Programs,14:00:00,W,15:50:00,"Kiddoo, Bob",7682197116.0,,,2.0,2.0,C,0,1,,,,,,,14499,1,20163,The Business Experience
1605,BUAD-201,BUAD,201,BAEP,,,,,,,,4.0,4.0,C,0,1,,,,,,,14492,1,20163,Introduction to Business for Non-Majors
1606,BUAD-206A,BUAD,206A,UG Programs,10:00:00,F,11:50:00,"Ansari, Arif",7243588029.0,JFF241,,1.0,1.0,C,0,30,,,,,,,14551,297,20163,Transfer International Experience
1607,BUAD-215,BUAD,215,FBE,12:00:00,TH,13:50:00,,,ACC201,,4.0,4.0,C,0,5,,,,,,,14496,1,20163,Foundations of Business Finance
1608,BUAD-280,BUAD,280,ACCT,08:00:00,MW,09:20:00,"Karayan, John, E",5864709882.0,,,3.0,3.0,C,0,1,08:00:00,F,09:50:00,,,,14508,1,20163,Introduction to Financial Accounting
1609,BUAD-281,BUAD,281,ACCT,14:00:00,MW,15:20:00,"Jackson, Cecil, W",9968252892.0,,,3.0,3.0,C,0,1,,,,,,,14514,1,20163,Introduction to Managerial Accounting
1610,BUAD-281,BUAD,281,ACCT,,,,,,OFFICE,,3.0,3.0,C,0,1,,,,,,,14507,1,20163,Introduction to Managerial Accounting
1611,BUAD-286B,BUAD,286B,ACCT,08:00:00,TH,09:50:00,,,ACC236,,2.0,2.0,C,0,1,,,,,,,14541,431,20163,"Accounting Fundamentals, Managerial and Financial Accounting"
1612,BUAD-302,BUAD,302,BUCO,08:00:00,MW,09:50:00,,,,,4.0,4.0,C,0,5,,,,,,,14648,1,20163,Communication Strategy in Business
1613,BUAD-302T,BUAD,302T,BUCO,16:00:00,TH,17:50:00,,,,A,4.0,4.0,C,0,25,,,,,,,14704,1,20163,Communication Strategy in Accounting
1614,BUAD-304,BUAD,304,MOR,,,,,,OFFICE,,4.0,4.0,C,0,1,,,,,,,14758,1,20163,Organizational Behavior and Leadership
1615,BUAD-304,BUAD,304,MOR,,,,,,OFFICE,,4.0,4.0,C,0,1,,,,,,,14757,1,20163,Organizational Behavior and Leadership
1616,BUAD-304,BUAD,304,MOR,08:00:00,MW,09:50:00,,,,O,4.0,4.0,CD,0,39,,,,,,,14756,1,20163,Organizational Behavior and Leadership
1617,BUAD-305,BUAD,305,ACCT,18:00:00,MW,19:50:00,"Davila, Ruben, Allen",6706088465.0,,,4.0,4.0,C,0,1,,,,,,,14774,1,20163,Abridged Core Concepts of Accounting Information
1618,BUAD-306,BUAD,306,FBE,18:00:00,TH,19:50:00,"Abrams, Scott",8552622973.0,,,4.0,4.0,C,0,1,,,,,,,14792,1,20163,Business Finance
1619,BUAD-425,BUAD,425,DSO,08:00:00,H,09:50:00,,,BRI202A,,2.0,2.0,C,0,1,,,,,,,15059,1,20163,Data Analysis for Decision Making
1620,BUAD-490,BUAD,490,UG Programs,,,,"McHale, Maureen",6110914526.0,OFFICE,,1.0,1.0,C,0,5,,,,,,,15121,1,20163,Directed Research
1621,BUAD-490,BUAD,490,UG Programs,,,,"McHale, Maureen",6110914526.0,OFFICE,,8.0,2.0,C,0,20,,,,,,,15101,1,20163,Directed Research
1622,BUCO-252,BUCO,252,BUCO,10:00:00,F,11:50:00,"Coombs, Michael, Wallace",3621646320.0,,,2.0,2.0,C,0,4,,,,,,,15155,1,20163,The Art of Case Analysis and Presentation
1623,BUCO-425,BUCO,425,BUCO,,MW,,,,,,4.0,4.0,C,0,1,,,,,,,15159,1,20163,Ethics and Professional Communication
1624,BUCO-458,BUCO,458,BUCO,,,,,,,,4.0,4.0,C,0,1,,,,,,,15221,1,20163,Managing Communication and New Media
1625,BUCO-504T,BUCO,504T,BUCO,09:30:00,TH,10:50:00,,,,,3.0,3.0,C,0,45,,,,,,,15179,1,20163,Writing for Accounting and Tax Professionals
1626,DSO-435,DSO,435,DSO,,,,"Shook, Douglas",1524702310.0,,,4.0,4.0,C,0,1,,,,,,,16228,1,20163,Enterprise Data Architecture
1627,DSO-443,DSO,443,DSO,12:00:00,MW,13:50:00,"Pereira, Francis",1199754213.0,,,4.0,4.0,C,0,36,,,,,,,16234,1,20163,The Business of Digital Entertainment
1628,DSO-510,DSO,510,DSO,18:30:00,W,21:20:00,"Selby, Richard",3550295966.0,JFF233,,3.0,3.0,C,0,60,,,,,,,16306,33,20163,Business Analytics
1629,DSO-592,DSO,592,DSO,,,,,,OFFICE,,4.0,0.5,C,0,15,,,,,,,16310,33,20163,Field Research in Data Sciences or Operations
1630,DSO-593,DSO,593,DSO,,,,,,OFFICE,,4.0,0.5,C,0,15,,,,,,,16312,33,20163,Independent Research in Data Sciences or Operations
1631,DSO-596,DSO,596,DSO,,,,,,OFFICE,,2.0,0.5,C,0,15,,,,,,,16316,33,20163,Research Practicum in Data Sciences or Operations
1632,DSO-597,DSO,597,DSO,,,,,,OFFICE,,5.0,0.5,C,0,15,,,,,,,16318,33,20163,Consulting Project in Data Sciences or Operations
1633,DSO-670,DSO,670,DSO,12:00:00,M,14:50:00,"Rajagopalan, Sampath",1816926825.0,,,3.0,3.0,C,0,10,,,,,,,16337,415,20163,Current Research in Operations Management
1634,DSO-670,DSO,670,DSO,12:00:00,M,14:50:00,"Nazer-Zadeh, Hamid",8460123948.0,,,3.0,3.0,C,0,10,,,,,,,16336,411,20163,Current Research in Operations Management
1635,FBE-540,FBE,540,FBE,,MW,,,,,,3.0,3.0,C,0,1,,,,,,,15418,36,20163,Hedge Funds
1636,FBE-557,FBE,557,FBE,,,,,,,,3.0,3.0,C,0,1,,,,,,,15336,33,20163,Business Law and Ethics
1637,FBE-590,FBE,590,FBE,,,,,,OFFICE,,12.0,1.0,C,0,5,,,,,,,15475,33,20163,Directed Research
1638,FBE-592,FBE,592,FBE,,,,,,OFFICE,,4.0,0.5,C,0,10,,,,,,,15497,33,20163,Field Research in Finance or Business Economics
1639,FBE-596,FBE,596,FBE,,,,,,OFFICE,,2.0,0.5,C,0,10,,,,,,,15483,33,20163,Research Practicum in Finance or Business Economics
1640,FBE-596,FBE,596,FBE,,,,,,OFFICE,,2.0,0.5,C,0,10,,,,,,,15494,33,20163,Research Practicum in Finance or Business Economics
1641,FBE-597,FBE,597,FBE,,,,,,OFFICE,,5.0,0.5,C,0,10,,,,,,,15489,33,20163,Consulting Project in Finance or Business Economics
1642,FBE-597,FBE,597,FBE,,,,,,OFFICE,,5.0,0.5,C,0,10,,,,,,,15479,33,20163,Consulting Project in Finance or Business Economics
1643,GSBA-520,GSBA,520,G Programs,17:00:00,W,18:20:00,,,ONLINE,,4.0,4.0,C,0,1,,,,,,,15651,372,20163,Business Fundamentals for Non-Business Professionals
1644,GSBA-523T,GSBA,523T,BUCO,,TH,,,,,,3.0,3.0,C,0,1,,,,,,,15701,1,20163,Communication for Accounting and Tax Professionals
1645,GSBA-552,GSBA,552,MOR,11:00:00,MTWH,12:20:00,"Mayer, Kyle, J",5080144438.0,,,3.0,3.0,C,0,40,,,,,,,15850,747,20163,Problem Solving and Decision Making: An Integrative Approach
1646,GSBA-552,GSBA,552,MOR,08:00:00,MTWH,09:20:00,"Mayer, Kyle, J",5080144438.0,,,3.0,3.0,C,0,40,,,,,,,15852,747,20163,Problem Solving and Decision Making: An Integrative Approach
1647,GSBA-552,GSBA,552,MOR,09:30:00,MTWH,10:50:00,"Mayer, Kyle, J",5080144438.0,,,3.0,3.0,C,0,40,,,,,,,15848,747,20163,Problem Solving and Decision Making: An Integrative Approach
1648,GSBA-556,GSBA,556,DSO,18:30:00,M,21:30:00,"El Sawy, Omar, A",5920701935.0,,,3.0,3.0,C,0,40,,,,,,,15855,33,20163,Business Models for Interactive Digital Media & Services
1649,GSBA-572,GSBA,572,MBV Program,,MTWHF,,"Bhambri, Arvind",7043326967.0,OFFICE,,11.0,11.0,C,0,35,,,,,,,15960,696,20163,Strategic Planning for Growth
1650,GSBA-625,GSBA,625,G Programs,,M,,,,,,3.0,3.0,C,0,1,,,,,,,16120,36,20163,Designing and Running Experiments
1651,MKT-525,MKT,525,MKT,18:30:00,T,21:30:00,"Diehl, Kristin",1136904439.0,OFFICE,,3.0,3.0,C,0,1,,,,,,,16524,33,20163,Consumer Behavior
1652,MKT-530,MKT,530,MKT,18:30:00,W,21:30:00,"Schorr, Dennis",1959247482.0,JKP104,,3.0,3.0,C,0,1,,,,,,,16530,33,20163,New Product Development
1653,MKT-535,MKT,535,MKT,17:00:00,TH,18:20:00,"Power, Gerard",3802392111.0,OFFICE,,1.5,1.5,C,0,1,,,,,,,16533,415,20163,Business-to-Business Marketing Management
1654,MKT-535,MKT,535,MKT,17:00:00,TH,18:20:00,"Power, Gerard",3802392111.0,JKP102,,1.5,1.5,C,0,1,,,,,,,16532,411,20163,Business-to-Business Marketing Management
1655,MKT-590,MKT,590,MKT,,,,,,OFFICE,,12.0,1.0,C,0,10,,,,,,,16554,33,20163,Directed Research
1656,MKT-592,MKT,592,MKT,,,,"Nunes, Joseph",4489731109.0,OFFICE,,4.0,0.5,C,0,10,,,,,,,16555,33,20163,Field Research in Marketing
1657,MKT-593,MKT,593,MKT,,,,"Nunes, Joseph",4489731109.0,OFFICE,,4.0,0.5,C,0,10,,,,,,,16556,33,20163,Independent Research in Marketing
1658,MKT-595,MKT,595,MKT,,,,"Nunes, Joseph",4489731109.0,OFFICE,,2.0,0.5,C,0,10,,,,,,,16557,33,20163,Internship in Marketing
1659,MKT-596,MKT,596,MKT,,,,"Nunes, Joseph",4489731109.0,OFFICE,,2.0,0.5,C,0,10,,,,,,,16558,33,20163,Research Practicum in Marketing
1660,MOR-554,MOR,554,MOR,12:30:00,MW,13:50:00,"Wolfe, Terance, J",6009095209.0,,,3.0,3.0,C,0,54,,,,,,,16700,33,20163,Leading Innovation and Change
1661,MOR-565,MOR,565,MOR,12:30:00,TH,13:50:00,,,,,3.0,3.0,C,0,52,,,,,,,16714,1,20163,Alliances and Cooperative Strategy
1662,MOR-569,MOR,569,MOR,18:30:00,H,21:30:00,"Wiltermuth, Scott, Steven",4164577140.0,JKP112,,3.0,3.0,C,0,54,,,,,,,16705,33,20163,Negotiation and Deal-Making
1663,MOR-590,MOR,590,MOR,,,,"Cummings, Thomas, Gerald",9773023680.0,OFFICE,,12.0,1.0,C,0,10,,,,,,,16710,33,20163,Directed Research
1664,MOR-593,MOR,593,MOR,,,,"Cummings, Thomas, Gerald",9773023680.0,,,4.0,1.0,C,0,15,,,,,,,16736,33,20163,Independent Research in Management and Organization
1665,MOR-595,MOR,595,MOR,,,,"Cummings, Thomas, Gerald",9773023680.0,OFFICE,,2.0,0.5,C,0,10,,,,,,,16737,33,20163,Internship in Management and Organization
1666,MOR-596,MOR,596,MOR,,,,"Cummings, Thomas, Gerald",9773023680.0,OFFICE,,2.0,1.0,C,0,15,,,,,,,16738,33,20163,Research Practicum in Management and Organization
1667,WRIT-340,WRIT,340,BUCO,18:30:00,TH,19:50:00,,,,,4.0,4.0,C,0,19,,,,,,,66793,1,20163,Advanced Writing
1668,WRIT-340,WRIT,340,BUCO,17:00:00,TH,18:20:00,,,,,4.0,4.0,C,0,19,,,,,,,66786,1,20163,Advanced Writing
1669,WRIT-340,WRIT,340,BUCO,18:30:00,MW,19:50:00,,,,,4.0,4.0,C,0,19,,,,,,,66752,1,20163,Advanced Writing
1670,WRIT-340,WRIT,340,BUCO,18:30:00,MW,19:50:00,,,,,4.0,4.0,C,0,19,,,,,,,66754,1,20163,Advanced Writing
1671,,DSO,621,,14:00:00,F,16:50:00,"Sosic, Greys",4646360233.0,HOH506,,1.0,1.0,C,10,15,,,,,,,16321,36,20163,Research Forum
1672,,FBE,652,,13:30:00,T,16:20:00,"Matsusaka, John, G",9293970307.0,HOH506,,3.0,3.0,C,10,15,,,,"Ozbas, Oguzhan",4290815513.0,,15490,36,20163,Financial Economics I
1673,,LIM,598,,,,,,,ONLINE,,3.0,3.0,C,10,30,,,,,,,17000,390,20163,Capstone in Library and Information Management
1674,,ACCT,430,,14:00:00,MW,15:50:00,"Smith, Harris",5584314364.0,ACC303,,4.0,4.0,C,10,35,,,,,,,14146,1,20163,Accounting Ethics
1675,,BUAD,310,,10:40:00,M,11:50:00,"Lee, Jason",1357483433.0,JFF417,A,0.0,0.0,D,10,35,,,,,,,14884,1,20163,Applied Business Statistics
1676,,ACCT,582,,12:30:00,TH,13:50:00,"Wang, Shiing-Wu",7876020314.0,JKP202,,3.0,3.0,C,10,40,,,,"Kinsella, Patrick, Dennis",5967399067.0,,14286,1,20163,Accounting for Mergers and Acquisitions
1677,,ACCT,621,,15:40:00,F,17:00:00,"Soliman, Mark",7516543468.0,HOH706,,1.0,1.0,C,11,12,,,,,,,14301,36,20163,Research Forum
1678,,GSBA,595,,,,,,,OFFICE,,1.0,0.5,C,11,20,,,,,,,16102,33,20163,Internship in Business
1679,,LIM,503,,,,,,,ONLINE,,3.0,3.0,C,11,30,,,,,,,16967,390,20163,"Organization, Access and Retrieval of Information"
1680,,LIM,504,,,,,,,ONLINE,,3.0,3.0,C,11,30,,,,,,,16972,390,20163,Research Methods in Library and Information Management
1681,,LIM,562,,,,,,,ONLINE,,3.0,3.0,C,11,30,,,,,,,16987,390,20163,Library and Information Technologies
1682,,FBE,599,,14:00:00,W,16:50:00,"Stone, Sheldon",,HOH706,,1.5,1.5,C,12,12,,,,,,,15485,415,20163,Special Topics
1683,,MOR,597,,,,,"Cummings, Thomas, Gerald",9773023680.0,OFFICE,,5.0,0.5,C,12,20,,,,,,,16715,33,20163,Consulting Project in Management and Organization
1684,,ACCT,611,,09:30:00,F,10:50:00,"Soliman, Mark",7516543468.0,HOH706,,1.5,1.5,C,13,15,,,,,,,14321,36,20163,Selected Topics in Accounting Research
1685,,BUAD,310,,10:40:00,W,11:50:00,"Lee, Jason",1357483433.0,JFF417,A,0.0,0.0,D,13,35,,,,,,,14886,1,20163,Applied Business Statistics
1686,,DSO,595,,,,,"Bayiz, Murat",4969782488.0,OFFICE,,2.0,0.5,C,15,16,,,,"Sharif, Abbass",2249122338.0,,16314,33,20163,Internship in Data Sciences or Operations
1687,,BAEP,460,,16:00:00,T,19:00:00,"Orfalea, Paul",,JFF417,,2.0,2.0,C,15,17,,,,,,,14384,431,20163,Seminar in Entrepreneurship
1688,,GSBA,538,,17:00:00,TH,19:00:00,"Burgos, Miriam, T",6523584308.0,ONLINE,,9.5,9.5,C,15,17,,,,"Cardon, Peter",8324180301.0,,15764,711,20163,Managing Outside the Firm
1689,,WRIT,340,,15:30:00,TH,16:50:00,"Cerling, Lee",3439925032.0,JFF312,,4.0,4.0,C,15,19,,,,,,,66781,1,20163,Advanced Writing
1690,,GSBA,502,,,,,"Philadelphia, Marion, M",1865630246.0,ONLINE,,3.0,3.0,C,15,30,,,,,,,15510,390,20163,Management Communication for Leaders
1691,,LIM,591,,,,,,,ONLINE,,2.0,2.0,C,15,30,,,,,,,16953,390,20163,Research and Professional Applications
1692,,MKT,499,,16:00:00,T,17:50:00,"Folkes, Valerie, S",2667132301.0,JFF241,,2.0,2.0,C,15,42,,,,,,,16512,1,20163,Special Topics
1693,,BUAD,497,,09:30:00,F,12:50:00,"Coombs, Michael, Wallace",3621646320.0,JFF240,,4.0,4.0,C,15,47,,,,,,,15112,1,20163,Strategic Management
1694,,FBE,453A,,14:00:00,W,17:50:00,"Abrams, Scott",8552622973.0,BRI203,,4.0,4.0,C,16,16,,,,"Ku, Suh-Pyng",5150431493.0,,15365,1,20163,Advanced Practicum in Investment Management
1695,,FBE,553A,,14:00:00,M,16:50:00,"Abrams, Scott",8552622973.0,BRI203,,3.0,3.0,C,16,16,,,,"Ku, Suh-Pyng",5150431493.0,,15423,33,20163,Applied Portfolio Management
1696,,GSBA,602,,12:00:00,TH,13:20:00,"Marino, Anthony, Michael",7436850778.0,ACC312,,3.0,3.0,C,16,17,,,,,,,16104,36,20163,Selected Issues in Economic Theory I
1697,,MOR,476A,,14:00:00,F,14:50:00,,,JFF312,,1.0,1.0,C,16,20,,,,,,,16670,1,20163,The Art of Ethical Leadership
1698,,ACCT,561T,,09:30:00,MW,10:50:00,"Keller, Joe",8443357348.0,JKP104,,3.0,3.0,C,16,25,,,,,,,14236,1,20163,Income Tax of Corporations and Their Shareholders
1699,,ACCT,583,,17:30:00,M,18:30:00,"Keller, Joe",8443357348.0,ONLINE,,3.0,3.0,C,16,30,,,,,,,14290,378,20163,Income Tax Accounting and Auditing
1700,,LIM,500,,,,,,,ONLINE,,3.0,3.0,C,16,30,,,,,,,16951,390,20163,Fundamentals of Library and Information Science
1701,,LIM,591,,,,,,,ONLINE,,2.0,2.0,C,16,30,,,,,,,16994,390,20163,Research and Professional Applications
1702,,BUAD,310,,19:20:00,W,20:30:00,"Fygenson, Mendel",8425162280.0,JFF239,E,0.0,0.0,D,16,35,,,,,,,14916,1,20163,Applied Business Statistics
1703,,ACCT,550T,,18:30:00,M,21:30:00,"Comi, Diane",7147248862.0,BRI202,,3.0,3.0,C,16,36,,,,,,,14230,1,20163,Tax Research and Professional Responsibilities
1704,,MKT,499,,14:00:00,T,15:50:00,"Folkes, Valerie, S",2667132301.0,JFF241,,2.0,2.0,C,16,42,,,,,,,16510,1,20163,Special Topics
1705,,FBE,489,,10:00:00,MW,11:50:00,"Bridges, Bob",9469976404.0,ACC201,,4.0,4.0,C,16,48,,,,,,,15382,1,20163,Real Estate Capital Markets
1706,,ACCT,568T,,15:30:00,TH,16:50:00,"Werner, Maryanne, Sabido",2477077622.0,JKP202,,3.0,3.0,C,16,50,,,,,,,14248,1,20163,International Taxation
1707,,WRIT,340,,15:30:00,TH,16:50:00,"Warren, Naomi, Irene",8831311485.0,JFF313,,4.0,4.0,C,17,19,,,,,,,66784,1,20163,Advanced Writing
1708,,BUCO,333,,12:00:00,TH,13:50:00,"Warren, Naomi, Irene",8831311485.0,JFF316,,4.0,4.0,C,17,32,,,,,,,15168,1,20163,Communication in the Working World -- Managing Diversity and Conflict
1709,,ACCT,463,,16:00:00,TH,17:50:00,"Layton, Rose, M",7491812454.0,ACC236,,2.0,2.0,C,17,33,,,,,,,14186,442,20163,Internal Audit
1710,,BUCO,485,,14:00:00,MW,15:50:00,"Owens, James",6560220529.0,JFF417,,4.0,4.0,C,17,36,,,,,,,15227,1,20163,Business Communication Management for Nonprofits
1711,,MOR,461,,10:00:00,TH,11:50:00,"Barth, Steve",8576219995.0,ACC205,,4.0,4.0,C,17,36,,,,,,,16666,1,20163,Design of Effective Organizations
1712,,FBE,470,,10:00:00,TH,11:50:00,"Bridges, Bob",9469976404.0,ACC201,,4.0,4.0,C,17,40,,,,,,,15380,1,20163,Advanced Real Estate Analysis
